#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764758002555067392,0.002219614,-0.007542232,-0.008958703,-0.072946148,0.303103271,9.861847823
1764758002910592000,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002560407808,0.007578173,-0.008383644,-0.005578800,0.036428447,0.342852857,9.861310983
1764758002914803456,0.272707701,0.128364369,-0.532099605,0.060680985,-0.178612709,-0.066000938
1764758002919000064,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002566006272,0.005232018,-0.008694891,-0.007731677,0.090981222,0.285320048,9.806913724
1764758002921895424,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002924399872,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002926555648,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002571189760,0.004512131,-0.008288205,-0.005835879,-0.047249028,0.290031900,9.852561092
1764758002929379328,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002576943360,0.004467512,-0.006493855,-0.006114539,0.071237254,0.304844656,9.970428945
1764758002932116736,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002936011520,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002582771968,0.007457205,-0.007077330,-0.006458217,-0.071131217,0.265752184,9.852854324
1764758002939431680,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002942769664,0.242347658,0.126233831,-0.519316435,0.010850608,0.182906151,-0.253511667
1764758002587928320,0.008629006,-0.008998230,-0.009370347,0.023542804,0.252904545,9.877929826
1764758002945868032,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002593680384,0.007686287,-0.008924329,-0.010584060,0.112723009,0.230761114,9.890402806
1764758002949339392,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002953287680,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002599002112,0.006865937,-0.006819202,-0.008710775,-0.021937191,0.230745050,9.920221225
1764758002955555328,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002957572608,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002959753728,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002605044480,0.008523471,-0.004962619,-0.006094271,0.058660811,0.323994649,9.922489753
1764758002962086400,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002965078016,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002610337280,0.006071269,-0.007569702,-0.006082935,0.092526548,0.252223013,9.926885950
1764758002967531264,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002969616640,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002615490816,0.004864783,-0.009837333,-0.007303549,0.067773481,0.288131659,9.817288984
1764758002972943616,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002621524736,0.005907767,-0.006682612,-0.010019776,-0.025544004,0.326528799,9.852288500
1764758002976617216,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002627161088,0.006449516,-0.009056089,-0.008150220,0.096072579,0.265480227,9.825052275
1764758002982968832,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002985735680,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002632710144,0.005370232,-0.007679310,-0.006566928,0.040648991,0.289571499,9.820119580
1764758002988619776,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002991284480,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002638479104,0.006068805,-0.009399671,-0.007221473,0.007662336,0.330360126,9.822340292
1764758002993254144,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002997287168,0.223172903,-0.057524279,-0.494815350,0.010850608,0.182906151,-0.253511667
1764758002644397312,0.004978810,-0.007416935,-0.008759531,0.012472192,0.301418952,9.863267920
1764758003000247552,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758003003555328,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758002650381824,0.003430156,-0.008953852,-0.006482564,0.106168264,0.251788878,9.873747909
1764758003007424256,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758002655689984,0.007429713,-0.009748452,-0.007788576,0.072923699,0.358767939,9.852294654
1764758003011275264,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758003014875648,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758002661419776,0.003782118,-0.004665388,-0.011487231,0.023974483,0.224595356,9.774619679
1764758003017460224,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758003019935232,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758003022652160,0.305730909,0.042077947,-0.520914316,-0.146094516,-0.349370956,0.221875429
1764758002666738432,0.007974823,-0.004497818,-0.007888649,0.010828858,0.264805122,9.838910206
1764758003024674560,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002672220928,0.005004398,-0.006935011,-0.005980603,0.061731572,0.259225879,9.858347894
1764758003027053824,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003031993344,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002677729536,0.006738044,-0.009380471,-0.007764473,0.005910279,0.254785115,9.831514233
1764758003034935552,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003037414912,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002683717888,0.005784362,-0.008661373,-0.007454956,0.087698240,0.251874778,9.796883212
1764758003040823296,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002689287936,0.005170866,-0.008939765,-0.008669451,0.073223410,0.172062223,9.794256670
1764758003044469760,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003048937216,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002695140096,0.003341176,-0.007752554,-0.006048001,0.049295753,0.183074174,9.867543567
1764758003051024128,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003053361920,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003055797248,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002700388608,0.003638885,-0.010385379,-0.008386442,0.101217463,0.290342269,9.825041875
1764758003058335744,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003060993024,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002705651200,0.005347253,-0.007590335,-0.009503656,0.075703259,0.210368923,9.891393304
1764758003063928320,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002711647232,0.003554824,-0.005889515,-0.008521590,0.007923403,0.203564742,9.780761206
1764758003066877440,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758003070214912,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002716939520,0.005888535,-0.007307557,-0.009536829,0.125074002,0.191796242,9.819139502
1764758003074752512,0.388821512,0.101732753,-0.585895479,-0.146094516,-0.349370956,0.221875429
1764758002722461440,0.003327002,-0.006395477,-0.009549882,0.107669316,0.190686271,9.914921625
1764758003079692288,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002727905024,0.005092637,-0.007686989,-0.008274134,0.053261160,0.205243413,9.769639095
1764758003083050496,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758003086826752,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002733728512,0.006399081,-0.004128837,-0.007352957,0.088353998,0.131313292,9.814495004
1764758003089896960,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758003092881408,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002739588864,0.005612963,-0.005437142,-0.007413496,0.059495092,0.239671444,9.819634294
1764758002744774912,0.002683671,-0.002877884,-0.012773136,0.077664351,0.216315113,9.899111936
1764758003099444224,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758003103723264,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002750507776,0.002097974,-0.005159431,-0.007651325,0.130964989,0.151702401,9.824429331
1764758003107795200,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002755730432,0.002446495,-0.009065091,-0.007157524,0.062370406,0.197064177,9.820962175
1764758003113060608,0.419714183,0.137419119,-0.624777615,-0.071000420,-0.245988846,-0.327528000
1764758002761290752,0.004743144,-0.006296047,-0.010932166,0.126657727,0.171498900,9.780373464
1764758003116565248,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003119827200,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003122357760,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002766921728,0.002843730,-0.005059526,-0.007219173,0.061653054,0.177131155,9.748326622
1764758003125111296,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002772289024,0.002236226,-0.005652013,-0.007503941,0.049814473,0.199789549,9.840762245
1764758003127219712,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003131764224,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002778211584,0.007653311,-0.008620421,-0.005215491,0.098586517,0.259720269,9.829285269
1764758003134434560,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003137196544,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002783724032,0.002412617,-0.008465939,-0.010208533,0.130783589,0.189306261,9.819813757
1764758003140911360,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003143505664,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002789601792,0.003905466,-0.007251337,-0.010474397,0.131532429,0.218499218,9.876072902
1764758003147285760,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003151201280,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002795525632,0.006038855,-0.007572459,-0.007321244,0.071027219,0.123426444,9.755963512
1764758003153565184,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003156182784,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002801471488,0.004189826,-0.005397834,-0.010281627,0.070845650,0.223488885,9.794824374
1764758003158484224,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003161284096,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758002807062272,0.006367814,-0.006608564,-0.007706417,0.165035036,0.210758310,9.865882932
1764758003164096512,0.397343636,0.069774821,-0.608265996,-0.071000420,-0.245988846,-0.327528000
1764758003167212288,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002812496896,0.008126402,-0.005659151,-0.007496948,0.079432123,0.101670350,9.782385456
1764758003170618368,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002817916160,0.006009997,-0.008825397,-0.011309690,0.111600174,0.266679834,9.865429730
1764758003176119552,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002823739136,0.005067945,-0.007691415,-0.009950785,0.163890917,0.146703323,9.820134312
1764758003181072384,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002829445888,0.003583172,-0.006997765,-0.005837395,0.042870163,0.165402141,9.809622107
1764758003184764160,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758003188063744,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002834663936,0.004413528,-0.006659541,-0.009330685,0.189322908,0.064566780,9.854171367
1764758003191069952,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758003193685248,0.386691004,-0.058056913,-0.564590156,-0.295887917,-0.303790092,-0.154003620
1764758002840659712,0.002087616,-0.004648237,-0.006991759,0.202254756,0.177448101,9.751371399
1764758003196677376,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003199472640,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002846371584,0.001427468,-0.009115730,-0.009155017,0.061521533,0.159430501,9.735606806
1764758003203145728,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002852167680,0.002708207,-0.005306088,-0.008192027,0.225587119,0.091464479,9.783973165
1764758003208226560,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003211700480,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002858257152,0.004330019,-0.005278011,-0.007956278,0.182654540,0.173289123,9.880295216
1764758003214831104,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003216919808,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003218875648,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002864314112,0.004844135,-0.007694400,-0.010711156,0.174871250,0.112615597,9.784557434
1764758003221495296,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003223516672,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002869844736,0.002522123,-0.006034086,-0.006343795,0.129906902,0.217181616,9.738203262
1764758003226016000,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003230311168,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002875704832,0.002950696,-0.008747051,-0.008498549,0.214731905,0.120426837,9.673668531
1764758003232018432,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003233785856,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758003236089856,0.386691004,-0.010652645,-0.566188037,-0.295887917,-0.303790092,-0.154003620
1764758002881242112,0.002824391,-0.007777242,-0.008435789,0.161643394,0.024967429,9.790680885
1764758003238452992,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758002886894080,0.003687996,-0.008316726,-0.009786710,0.175867711,0.139953450,9.853580468
1764758003242030848,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758003245562880,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758003248057088,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758002892259840,0.002262258,-0.006787300,-0.003987043,0.154432676,0.129899809,9.876438625
1764758003250439936,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758002898273280,0.002409656,-0.003270231,-0.006662537,0.191965565,0.183694168,9.783298572
1764758003253379072,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758003257091328,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758002903632384,0.005574675,-0.004864947,-0.007298537,0.169159423,0.111971061,9.778451396
1764758003259724032,0.395745754,0.015978966,-0.592287064,-0.108747095,-0.059731483,0.032992125
1764758003261549568,0.428768933,-0.004261058,-0.660996616,-0.108747095,-0.059731483,0.032992125
1764758003264017152,0.428768933,-0.004261058,-0.660996616,-0.108747095,-0.059731483,0.032992125
1764758002909285632,0.004430051,-0.006913267,-0.009063163,0.229215242,0.100802758,9.789830701
1764758003265825024,0.428768933,-0.004261058,-0.660996616,-0.108747095,-0.059731483,0.032992125
